book_id,isbn,title,author,publisher,publication_year,genre,pages,copies_total,copies_available,location,status
BK000677,978-4694550521,Introduction to Literature,Edward Martin,Pearson,2011,Art,281,2,8,"Floor 1, Section C",Available
BK000678,978-7021527639,Introduction to Science,Helen Martin,Cengage,2021,Literature,205,4,3,"Floor 1, Section A",Available
BK000679,978-8644006699,Advanced Literature,Ryan Torres,McGraw-Hill,2021,Art,567,4,4,"Floor 3, Section B",Available
BK000680,978-9471849559,Advanced Science,Andrew Harris,McGraw-Hill,2010,Computer Science,326,5,3,"Floor 2, Section A",Available
BK000681,978-1907816339,Principles of Business,Anthony Allen,Cengage,2009,Computer Science,525,2,0,"Floor 1, Section A",Available
BK000682,978-5242560875,Introduction to Science,Laura Harris,Cambridge,2007,Science,300,7,4,"Floor 3, Section A",Available
BK000683,978-2307551223,Advanced Mathematics,Patricia Allen,Pearson,2015,Literature,513,2,0,"Floor 1, Section C",Available
BK000684,978-2802269411,Advanced Art,Jeffrey Garcia,Pearson,2017,Literature,557,6,3,"Floor 2, Section A",Checked Out
BK000685,978-9215903203,Principles of Literature,Linda Hernandez,Cambridge,2019,History,498,2,7,"Floor 2, Section A",Reserved
BK000686,978-2853500636,Principles of Art,Matthew Taylor,Pearson,2005,Art,251,2,7,"Floor 3, Section A",Available
BK000687,978-5685509470,Modern Art,Linda Garcia,Cambridge,2008,Science,461,4,1,"Floor 1, Section B",Available
BK000688,978-1975954538,Principles of Mathematics,John Ramirez,McGraw-Hill,2005,Science,337,4,2,"Floor 1, Section C",Available
BK000689,978-1672309386,Introduction to History,Betty King,Oxford,2012,History,348,5,6,"Floor 1, Section B",Reserved
BK000690,978-1071795167,Principles of Computer Science,Donna Davis,Wiley,2011,History,403,3,8,"Floor 1, Section B",Available
BK000691,978-2176040025,Advanced History,Helen Wilson,McGraw-Hill,2008,History,522,6,1,"Floor 2, Section B",Reserved
BK000692,978-7080375076,Principles of Literature,Paul Moore,Oxford,2024,Science,225,7,2,"Floor 2, Section C",Available
BK000693,978-6545156893,Advanced Business,Edward Johnson,Cambridge,2007,Science,344,3,4,"Floor 1, Section A",Available
BK000694,978-4172516383,Modern Computer Science,William Wright,Cambridge,2012,Literature,262,6,6,"Floor 1, Section A",Reserved
BK000695,978-6438972089,Principles of Science,Jason Lee,McGraw-Hill,2023,Mathematics,348,4,1,"Floor 2, Section C",Available
BK000696,978-7652321140,Principles of History,Kevin Garcia,Cengage,2017,Mathematics,391,2,0,"Floor 2, Section A",Available
BK000697,978-5929751730,Modern History,Michael Martin,Wiley,2005,Art,284,3,1,"Floor 1, Section C",Available
BK000698,978-1465198191,Introduction to Science,William Davis,Wiley,2009,Computer Science,201,1,1,"Floor 3, Section C",Reserved
BK000699,978-7489972607,Principles of Art,Anthony King,Pearson,2014,History,441,8,1,"Floor 1, Section B",Reserved
BK000700,978-8052195487,Modern Mathematics,Steven Jones,Cengage,2006,Business,417,8,8,"Floor 3, Section B",Available
BK000701,978-7199929476,Advanced Art,Betty Jones,Oxford,2021,Science,359,7,2,"Floor 1, Section A",Reserved
BK000702,978-8047582035,Advanced Business,Steven Robinson,Wiley,2015,History,582,3,0,"Floor 3, Section C",Reserved
BK000703,978-1762724499,Modern Business,Jacob Lee,Cambridge,2019,Science,341,7,7,"Floor 3, Section B",Available
BK000704,978-6336302631,Introduction to Science,Kevin Hernandez,Pearson,2014,Computer Science,213,1,2,"Floor 1, Section A",Available
BK000705,978-9175829426,Introduction to Computer Science,Nancy Lewis,Cambridge,2021,Mathematics,567,6,0,"Floor 1, Section B",Checked Out
BK000706,978-9614568221,Principles of Computer Science,Andrew Young,Pearson,2006,History,451,7,5,"Floor 3, Section A",Available
BK000707,978-2507494263,Modern Literature,John Hill,Oxford,2014,Literature,455,3,6,"Floor 3, Section A",Available
BK000708,978-7830107137,Introduction to Art,Ryan Lewis,Wiley,2015,History,308,4,4,"Floor 2, Section C",Available
BK000709,978-2212909402,Advanced Art,Sandra Moore,McGraw-Hill,2016,Business,428,3,8,"Floor 1, Section A",Available
BK000710,978-7053293659,Modern Science,Donald Martin,Cambridge,2019,Literature,297,3,4,"Floor 1, Section C",Checked Out
BK000711,978-5964980675,Modern Mathematics,Robert Smith,McGraw-Hill,2010,Mathematics,347,4,5,"Floor 2, Section A",Checked Out
BK000712,978-7979269967,Principles of Science,Elizabeth Sanchez,Cengage,2023,Art,354,7,4,"Floor 2, Section C",Available
BK000713,978-7797174713,Introduction to Mathematics,Jacob Miller,McGraw-Hill,2018,Science,248,4,5,"Floor 3, Section C",Available
BK000714,978-9281187535,Modern History,Michelle Wright,McGraw-Hill,2021,History,433,1,7,"Floor 1, Section A",Checked Out
BK000715,978-6648180301,Principles of Computer Science,Ryan Robinson,Wiley,2011,Art,593,5,8,"Floor 2, Section B",Available
BK000716,978-3397231043,Modern Mathematics,Dorothy Taylor,McGraw-Hill,2017,Mathematics,428,7,2,"Floor 1, Section B",Reserved
BK000717,978-3637309071,Introduction to Business,Ryan Sanchez,Oxford,2007,Science,541,4,1,"Floor 1, Section B",Checked Out
BK000718,978-1460783464,Principles of Mathematics,Richard Torres,Pearson,2018,Computer Science,458,7,2,"Floor 1, Section B",Reserved
BK000719,978-8799909767,Introduction to Science,Mary Davis,Cengage,2006,Science,241,7,3,"Floor 2, Section A",Available
BK000720,978-2570225161,Principles of Business,Sarah Torres,Pearson,2022,Mathematics,384,1,0,"Floor 1, Section C",Available
BK000721,978-2815787750,Principles of Computer Science,Patricia Davis,Pearson,2010,Computer Science,547,6,5,"Floor 2, Section C",Available
BK000722,978-4629868959,Modern Computer Science,Ronald Lewis,McGraw-Hill,2013,Art,368,3,2,"Floor 1, Section A",Reserved
BK000723,978-1177506347,Introduction to Science,Lisa Brown,Cengage,2022,Computer Science,549,8,1,"Floor 3, Section A",Available
BK000724,978-6717323816,Introduction to Science,Ruth Lee,Cambridge,2020,Computer Science,565,4,7,"Floor 1, Section A",Checked Out
BK000725,978-9624542524,Advanced Art,Michelle Thompson,Cengage,2024,History,415,1,6,"Floor 2, Section A",Available
BK000726,978-4783173120,Modern Business,Nancy Perez,Pearson,2007,History,390,1,2,"Floor 2, Section B",Available
BK000727,978-6100499546,Modern Computer Science,Joshua Allen,Wiley,2024,History,237,4,4,"Floor 1, Section A",Available
BK000728,978-2871921532,Advanced Literature,Dorothy Wright,Cambridge,2011,Business,518,4,6,"Floor 3, Section A",Available
BK000729,978-6391698746,Modern Computer Science,Lisa White,Cengage,2017,Mathematics,454,1,2,"Floor 2, Section B",Available
BK000730,978-5978824481,Advanced Science,Jacob Miller,Wiley,2010,Science,599,8,6,"Floor 1, Section C",Checked Out
BK000731,978-8531571890,Modern Computer Science,Timothy Lopez,Oxford,2015,Computer Science,373,1,3,"Floor 2, Section A",Available
BK000732,978-1491960038,Advanced Computer Science,Nancy Jones,Oxford,2018,History,216,2,2,"Floor 3, Section C",Available
BK000733,978-8305402507,Advanced Computer Science,Elizabeth Garcia,Pearson,2009,Literature,422,5,2,"Floor 2, Section A",Available
BK000734,978-2327460664,Modern Literature,Kimberly Thomas,Cambridge,2005,Business,329,2,3,"Floor 3, Section A",Available
BK000735,978-6500596467,Introduction to Literature,Christopher Sanchez,Cengage,2024,Business,552,7,7,"Floor 1, Section B",Available
BK000736,978-6718553701,Modern Literature,Jennifer Perez,Wiley,2017,Mathematics,284,6,1,"Floor 2, Section A",Available
BK000737,978-5965399949,Principles of Literature,Lisa Lewis,McGraw-Hill,2007,Science,510,6,8,"Floor 2, Section C",Available
BK000738,978-1875629566,Principles of Business,Patricia Sanchez,Oxford,2021,Business,403,5,2,"Floor 1, Section B",Available
BK000739,978-6847718159,Modern Science,Steven Young,McGraw-Hill,2014,Mathematics,438,8,3,"Floor 1, Section B",Available
BK000740,978-6665592981,Principles of Mathematics,Mark Hill,Cengage,2017,Science,301,5,4,"Floor 2, Section C",Available
BK000741,978-4732735939,Principles of Computer Science,Richard Wright,McGraw-Hill,2005,Computer Science,371,6,1,"Floor 2, Section A",Checked Out
BK000742,978-9909679970,Principles of History,Nancy Davis,Pearson,2011,Art,347,3,2,"Floor 3, Section C",Reserved
BK000743,978-2175146867,Advanced Computer Science,Mark Perez,McGraw-Hill,2018,Computer Science,375,1,7,"Floor 2, Section A",Checked Out
BK000744,978-5311909369,Advanced Mathematics,Carol Nguyen,Wiley,2014,Mathematics,478,8,5,"Floor 3, Section C",Available
BK000745,978-3977559470,Introduction to Literature,Jacob Garcia,McGraw-Hill,2012,Computer Science,338,3,1,"Floor 1, Section B",Checked Out
BK000746,978-3679256402,Advanced Science,Robert Lee,Cambridge,2015,Science,407,1,3,"Floor 3, Section B",Checked Out
BK000747,978-6801369211,Introduction to Art,Nancy Lee,Wiley,2021,Business,516,4,5,"Floor 1, Section B",Reserved
BK000748,978-2475522993,Introduction to History,Betty Thompson,Oxford,2007,Literature,392,5,8,"Floor 2, Section A",Checked Out
BK000749,978-4182897578,Advanced Business,Jason Jackson,Cambridge,2010,Business,326,3,5,"Floor 1, Section C",Available
BK000750,978-3996252140,Introduction to History,Mark Wilson,Oxford,2019,Computer Science,551,5,5,"Floor 3, Section B",Reserved
BK000751,978-1979377001,Introduction to Literature,Sandra Walker,McGraw-Hill,2016,Computer Science,340,2,6,"Floor 3, Section A",Reserved
BK000752,978-3604233502,Advanced Mathematics,Kimberly Lee,Wiley,2011,Art,512,4,1,"Floor 3, Section B",Available
BK000753,978-5081263402,Modern Art,Kevin Walker,Cengage,2017,Mathematics,251,3,0,"Floor 2, Section A",Reserved
BK000754,978-7567069940,Modern Mathematics,Donald Lee,Oxford,2021,Business,338,7,6,"Floor 1, Section B",Available
BK000755,978-4066537961,Introduction to Science,Laura Brown,Pearson,2014,Computer Science,360,2,6,"Floor 1, Section C",Checked Out
BK000756,978-4779585715,Advanced Literature,Ronald Miller,Cambridge,2016,Science,300,3,8,"Floor 1, Section C",Available
BK000757,978-6456720524,Modern Business,Patricia Martinez,Cengage,2021,Business,536,8,0,"Floor 1, Section A",Available
BK000758,978-2581953356,Modern Literature,Matthew Harris,Wiley,2020,Business,214,3,3,"Floor 1, Section B",Available
BK000759,978-3320566585,Advanced Science,Andrew Anderson,McGraw-Hill,2010,Art,325,6,8,"Floor 3, Section B",Available
BK000760,978-1291452836,Modern Science,Steven Perez,McGraw-Hill,2020,Art,363,1,8,"Floor 2, Section C",Reserved
BK000761,978-6306567977,Advanced Business,Sarah Jackson,Cengage,2008,Literature,445,3,8,"Floor 3, Section A",Available
BK000762,978-2156147019,Principles of Mathematics,Matthew Robinson,Pearson,2009,History,429,5,2,"Floor 1, Section B",Reserved
BK000763,978-3818985408,Principles of History,Ryan Hernandez,McGraw-Hill,2013,Business,563,2,7,"Floor 3, Section B",Checked Out
BK000764,978-9307891139,Modern Computer Science,Linda Jones,Cengage,2005,Science,387,3,8,"Floor 1, Section C",Checked Out
BK000765,978-2322901882,Advanced Business,Robert Harris,McGraw-Hill,2013,Business,320,8,0,"Floor 3, Section A",Available
BK000766,978-6886272516,Principles of Mathematics,Jeffrey Lee,Cambridge,2018,Mathematics,545,2,7,"Floor 2, Section A",Reserved
BK000767,978-7411078884,Introduction to Business,Thomas King,Pearson,2008,History,435,2,5,"Floor 3, Section A",Reserved
BK000768,978-6993828764,Principles of Science,John Williams,Pearson,2022,Science,257,1,7,"Floor 3, Section B",Checked Out
BK000769,978-6911218682,Principles of Business,Michelle Ramirez,McGraw-Hill,2014,Art,451,8,8,"Floor 1, Section C",Checked Out
BK000770,978-8935395039,Introduction to Mathematics,Jessica Thomas,McGraw-Hill,2016,Mathematics,240,8,5,"Floor 3, Section C",Available
BK000771,978-1659520587,Introduction to Literature,Kevin Walker,Oxford,2014,Art,463,3,1,"Floor 3, Section A",Checked Out
BK000772,978-5966342017,Principles of Science,Mary Miller,Oxford,2014,Business,483,7,3,"Floor 3, Section B",Checked Out
BK000773,978-4752984197,Introduction to Literature,Sandra Torres,Pearson,2013,Art,476,2,6,"Floor 2, Section C",Checked Out
BK000774,978-4079767315,Advanced Mathematics,Joshua Jones,Pearson,2010,Mathematics,368,7,3,"Floor 1, Section C",Reserved
BK000775,978-9408128320,Modern Science,Mary Sanchez,Pearson,2021,Business,221,7,1,"Floor 2, Section A",Available
BK000776,978-3459434830,Introduction to Art,Joshua Allen,Cengage,2011,Mathematics,290,5,8,"Floor 3, Section C",Available
BK000777,978-6251294918,Advanced Computer Science,Elizabeth Allen,Cambridge,2010,Business,572,4,2,"Floor 1, Section B",Checked Out
BK000778,978-9727807675,Advanced Art,Karen Martin,Oxford,2014,History,472,7,8,"Floor 3, Section C",Reserved
BK000779,978-3376598275,Advanced Science,Jason Martinez,Oxford,2020,Computer Science,563,4,4,"Floor 3, Section C",Available
BK000780,978-6567404236,Advanced Art,Susan Taylor,Cengage,2010,Mathematics,580,4,8,"Floor 3, Section A",Reserved
BK000781,978-9051793238,Introduction to Art,James Gonzalez,Oxford,2023,Computer Science,329,3,6,"Floor 1, Section B",Available
BK000782,978-6871138666,Advanced History,Jennifer Clark,Cambridge,2013,History,594,8,3,"Floor 1, Section B",Reserved
BK000783,978-6788737892,Introduction to Literature,Daniel Clark,Pearson,2010,Computer Science,212,4,7,"Floor 2, Section B",Available
BK000784,978-4353568406,Introduction to Art,Sarah Young,Cambridge,2006,Science,240,6,8,"Floor 3, Section C",Available
BK000785,978-3581528616,Advanced Business,Timothy Robinson,McGraw-Hill,2019,Mathematics,355,5,2,"Floor 1, Section A",Available
BK000786,978-6340140357,Advanced Literature,Joshua Jones,Oxford,2006,Computer Science,376,4,3,"Floor 1, Section C",Available
BK000787,978-6854665079,Modern Mathematics,Sarah Brown,Pearson,2011,Science,592,6,0,"Floor 3, Section C",Available
BK000788,978-4631845537,Introduction to Computer Science,George Perez,Cambridge,2018,Business,536,8,8,"Floor 3, Section A",Reserved
BK000789,978-9974847956,Modern Business,Donald Wilson,Wiley,2010,Art,272,1,3,"Floor 2, Section B",Available
BK000790,978-2069286664,Principles of Computer Science,Steven Smith,Cengage,2020,Business,410,8,7,"Floor 2, Section C",Checked Out
BK000791,978-7438888258,Introduction to History,Carol Thomas,Pearson,2008,History,523,7,3,"Floor 1, Section C",Available
BK000792,978-9518897461,Advanced Business,Michelle Jones,Pearson,2017,Literature,276,7,0,"Floor 2, Section A",Reserved
BK000793,978-4338878078,Introduction to Computer Science,Kevin Ramirez,Cambridge,2008,Business,365,5,4,"Floor 3, Section B",Checked Out
BK000794,978-4198173763,Modern Art,Kevin Ramirez,Wiley,2017,Science,316,2,8,"Floor 3, Section B",Available
BK000795,978-5901689635,Introduction to Literature,Edward White,Oxford,2016,Mathematics,354,5,4,"Floor 1, Section C",Available
BK000796,978-4374818928,Introduction to Computer Science,Dorothy Anderson,Pearson,2020,Computer Science,456,4,0,"Floor 3, Section A",Reserved
BK000797,978-5641873384,Advanced History,Karen Robinson,Oxford,2008,Literature,438,1,4,"Floor 2, Section C",Reserved
BK000798,978-6057462765,Principles of Art,Anthony Brown,Pearson,2017,Computer Science,501,4,0,"Floor 2, Section C",Available
BK000799,978-5139881848,Advanced History,Steven Smith,Cambridge,2014,Literature,342,4,4,"Floor 3, Section A",Reserved
BK000800,978-7222692378,Modern History,Edward Torres,Pearson,2018,Business,430,2,3,"Floor 1, Section C",Available
BK000801,978-2115949072,Principles of Literature,Robert Allen,Pearson,2014,Mathematics,356,2,1,"Floor 1, Section B",Available
BK000802,978-8665214073,Advanced History,Ruth Johnson,Oxford,2016,Art,400,7,7,"Floor 2, Section C",Checked Out
BK000803,978-3936562708,Advanced Science,James Jones,Cengage,2010,Literature,408,1,1,"Floor 3, Section C",Available
BK000804,978-9568450122,Introduction to Science,Jacob Gonzalez,Pearson,2016,Computer Science,345,6,0,"Floor 1, Section A",Available
BK000805,978-8181697197,Principles of Mathematics,Thomas Thomas,McGraw-Hill,2005,Literature,230,2,4,"Floor 3, Section A",Available
BK000806,978-8091999420,Introduction to Business,Joshua Walker,Pearson,2021,Computer Science,217,1,6,"Floor 1, Section A",Available
BK000807,978-5969874702,Advanced Computer Science,Helen Thomas,Wiley,2013,Mathematics,418,3,0,"Floor 1, Section C",Checked Out
BK000808,978-3324709437,Introduction to Business,Jennifer Hernandez,Cambridge,2020,Art,416,5,0,"Floor 2, Section A",Available
BK000809,978-8093050568,Introduction to History,Andrew White,Pearson,2011,Art,232,6,4,"Floor 1, Section C",Checked Out
BK000810,978-9294091142,Modern Science,Ronald Wright,McGraw-Hill,2011,Art,218,2,0,"Floor 1, Section C",Available
BK000811,978-3426254959,Advanced Literature,Susan Robinson,McGraw-Hill,2011,Art,550,7,1,"Floor 2, Section A",Available
BK000812,978-6350194833,Modern Mathematics,Joshua Wilson,Cambridge,2024,Business,520,8,4,"Floor 1, Section C",Available
BK000813,978-4361701839,Principles of Business,Barbara White,Wiley,2015,Art,416,5,7,"Floor 3, Section C",Available
BK000814,978-8486511580,Advanced Literature,Betty King,Cengage,2005,Mathematics,598,8,2,"Floor 2, Section A",Reserved
BK000815,978-6874874366,Advanced Art,Elizabeth Perez,Oxford,2020,Art,324,5,2,"Floor 1, Section B",Available
BK000816,978-8993003721,Modern Literature,Christopher King,Cengage,2019,Computer Science,589,2,0,"Floor 2, Section B",Reserved
BK000817,978-2028865169,Principles of Science,David Moore,Pearson,2006,History,387,2,8,"Floor 2, Section A",Available
BK000818,978-6899852239,Advanced Literature,Karen Thompson,Cambridge,2020,History,257,1,7,"Floor 2, Section B",Available
BK000819,978-1727702860,Modern Science,Nancy Martin,Pearson,2005,Science,273,3,1,"Floor 1, Section B",Available
BK000820,978-6742977253,Modern Science,Sarah Hernandez,Oxford,2006,Mathematics,318,8,2,"Floor 3, Section B",Available
BK000821,978-4882411860,Advanced Mathematics,Deborah Johnson,Wiley,2019,Literature,312,5,4,"Floor 2, Section B",Available
BK000822,978-5974940491,Introduction to Science,Mark Walker,Cambridge,2017,Literature,519,3,7,"Floor 1, Section B",Checked Out
BK000823,978-2633033951,Introduction to Literature,Steven Thompson,Cengage,2016,Literature,276,3,1,"Floor 3, Section B",Available
BK000824,978-6565892629,Modern History,Laura Davis,Cambridge,2022,Computer Science,360,1,5,"Floor 3, Section A",Available
BK000825,978-6480903856,Advanced Computer Science,Laura Allen,Cambridge,2014,Computer Science,445,6,7,"Floor 2, Section C",Available
BK000826,978-3747572065,Modern Mathematics,Helen Hill,Cengage,2005,Literature,403,7,3,"Floor 3, Section B",Available
BK000827,978-8613857302,Advanced Mathematics,Deborah Walker,McGraw-Hill,2014,History,477,4,1,"Floor 3, Section C",Reserved
BK000828,978-1997394249,Principles of Computer Science,Sarah Lee,Wiley,2018,Computer Science,419,1,7,"Floor 2, Section B",Available
BK000829,978-9247257515,Introduction to Science,Kenneth Martin,Wiley,2024,Science,453,1,7,"Floor 1, Section B",Checked Out
BK000830,978-8333353039,Advanced Computer Science,Jessica Lee,Cengage,2014,Business,497,8,5,"Floor 3, Section C",Available
BK000831,978-2600117774,Principles of Science,Karen Clark,McGraw-Hill,2010,Art,526,6,5,"Floor 2, Section C",Available
BK000832,978-1800018673,Principles of Literature,Richard Rodriguez,Cambridge,2020,Art,479,2,1,"Floor 2, Section A",Checked Out
BK000833,978-3474689925,Advanced History,Patricia Allen,Pearson,2010,Business,302,3,3,"Floor 3, Section B",Available
BK000834,978-8428728375,Modern Business,Ryan Miller,McGraw-Hill,2019,History,396,5,4,"Floor 1, Section C",Available
BK000835,978-8786903615,Introduction to Art,Robert Brown,Wiley,2022,Literature,364,8,8,"Floor 1, Section C",Checked Out
BK000836,978-7383997425,Principles of History,James Robinson,McGraw-Hill,2021,Computer Science,546,1,2,"Floor 2, Section B",Available
BK000837,978-7624048631,Advanced Mathematics,Richard Jackson,Wiley,2023,Literature,600,3,7,"Floor 2, Section C",Checked Out
BK000838,978-6692069889,Modern Art,Sarah Brown,Oxford,2006,Science,243,7,1,"Floor 2, Section A",Checked Out
BK000839,978-2870601210,Principles of Art,Matthew Sanchez,Oxford,2016,Science,210,5,8,"Floor 1, Section C",Available
BK000840,978-4907909659,Advanced Mathematics,Kenneth Perez,Cambridge,2006,Literature,546,6,4,"Floor 3, Section C",Available
BK000841,978-1817929895,Principles of Computer Science,Mary Rodriguez,Wiley,2018,History,205,7,3,"Floor 2, Section C",Available
BK000842,978-8081775062,Introduction to Science,John Rodriguez,Wiley,2007,Computer Science,490,1,2,"Floor 2, Section B",Available
BK000843,978-5642376729,Modern Mathematics,Karen Ramirez,Cambridge,2020,Literature,293,1,7,"Floor 3, Section C",Available
BK000844,978-3714421191,Principles of Science,Susan Thompson,Oxford,2008,Computer Science,398,2,7,"Floor 1, Section A",Reserved
BK000845,978-9978545429,Introduction to Science,Dorothy Thomas,Cambridge,2019,Science,324,4,2,"Floor 2, Section C",Reserved
BK000846,978-6210036610,Modern Mathematics,Patricia Sanchez,McGraw-Hill,2011,Literature,557,2,7,"Floor 3, Section A",Reserved
BK000847,978-6619994414,Modern Mathematics,Jacob Rodriguez,Oxford,2016,Mathematics,468,3,0,"Floor 3, Section B",Available
BK000848,978-4651272604,Principles of Science,John Torres,Cambridge,2020,Computer Science,525,8,1,"Floor 3, Section A",Checked Out
BK000849,978-3378239121,Principles of History,Barbara Taylor,Wiley,2013,Literature,438,8,5,"Floor 1, Section A",Available
BK000850,978-3280216091,Introduction to Science,Michael Jackson,Pearson,2022,Business,209,3,0,"Floor 3, Section C",Reserved
BK000851,978-3651866151,Introduction to Literature,Patricia Nguyen,McGraw-Hill,2009,Literature,485,8,5,"Floor 1, Section C",Checked Out
BK000852,978-1933835604,Advanced Literature,Mary Scott,Oxford,2016,Science,287,8,1,"Floor 3, Section A",Available
BK000853,978-7072349878,Modern Art,Sharon White,McGraw-Hill,2023,History,516,2,6,"Floor 3, Section B",Available
BK000854,978-8688730316,Modern Literature,Paul Garcia,Cengage,2013,Literature,390,8,3,"Floor 2, Section B",Available
BK000855,978-2968215334,Introduction to Literature,Kimberly King,Pearson,2021,Computer Science,501,8,5,"Floor 3, Section C",Available
BK000856,978-3724863283,Introduction to History,Mark Perez,Cengage,2022,Science,420,4,3,"Floor 1, Section A",Checked Out
BK000857,978-7616347763,Introduction to Business,Michelle Walker,Cengage,2010,Computer Science,593,7,8,"Floor 3, Section C",Available
BK000858,978-6564879659,Principles of Art,Richard Miller,Cengage,2010,Art,403,5,7,"Floor 1, Section C",Reserved
BK000859,978-9614295488,Introduction to Mathematics,Mark Garcia,Cambridge,2005,Literature,489,1,0,"Floor 2, Section B",Checked Out
BK000860,978-7521979903,Introduction to Art,Laura Williams,McGraw-Hill,2019,Business,364,2,6,"Floor 2, Section B",Available
BK000861,978-9322644407,Introduction to Mathematics,Lisa Torres,McGraw-Hill,2007,Computer Science,246,5,1,"Floor 2, Section A",Available
BK000862,978-4694422300,Advanced Science,Helen Hernandez,Oxford,2015,Literature,261,7,2,"Floor 1, Section A",Available
BK000863,978-8522349271,Introduction to History,Paul Scott,Cengage,2019,History,400,7,1,"Floor 1, Section C",Checked Out
BK000864,978-1284945928,Advanced Literature,Mark Walker,Oxford,2009,Literature,567,1,5,"Floor 2, Section C",Reserved
BK000865,978-6780095222,Advanced Computer Science,Daniel Moore,Cambridge,2011,Literature,598,5,6,"Floor 3, Section C",Available
BK000866,978-6588325041,Modern History,Patricia White,Cambridge,2005,Art,526,5,4,"Floor 1, Section C",Available
BK000867,978-8455650798,Advanced Computer Science,Nancy Rodriguez,Oxford,2006,Art,533,7,4,"Floor 2, Section C",Available
BK000868,978-2819109367,Advanced Computer Science,Richard Taylor,Oxford,2022,Business,345,4,8,"Floor 3, Section C",Checked Out
BK000869,978-6376086490,Modern Business,Robert Harris,McGraw-Hill,2013,Science,215,6,7,"Floor 1, Section B",Checked Out
BK000870,978-6432556826,Principles of Science,Linda Rodriguez,Wiley,2017,Computer Science,543,6,7,"Floor 1, Section C",Available
BK000871,978-3045043818,Introduction to Science,Joshua Hernandez,Cambridge,2005,Mathematics,261,2,3,"Floor 2, Section B",Available
BK000872,978-9676397727,Advanced Art,Joshua Brown,Cambridge,2022,Science,201,4,2,"Floor 3, Section B",Checked Out
BK000873,978-5104371475,Modern Art,Deborah Martin,Cengage,2013,History,512,5,7,"Floor 2, Section C",Reserved
BK000874,978-3818434374,Principles of Mathematics,Nancy King,Wiley,2020,Science,323,5,7,"Floor 1, Section C",Reserved
BK000875,978-2501391307,Advanced History,Robert Lewis,Cambridge,2014,Mathematics,347,6,0,"Floor 3, Section A",Available
BK000876,978-2029184214,Introduction to Art,Michelle Thompson,Pearson,2009,Science,374,1,2,"Floor 2, Section B",Available
BK000877,978-2558458686,Modern Art,Anthony Thomas,Cengage,2017,Literature,468,8,0,"Floor 3, Section C",Available
BK000878,978-6520130256,Introduction to Science,Richard Flores,Wiley,2020,Mathematics,227,8,6,"Floor 3, Section B",Available
BK000879,978-1648200369,Advanced Science,Joshua Allen,Oxford,2021,Mathematics,292,7,7,"Floor 1, Section A",Reserved
BK000880,978-7298087197,Introduction to Mathematics,Lisa Lopez,Cambridge,2016,Science,215,8,6,"Floor 2, Section C",Checked Out
BK000881,978-3426743283,Introduction to Science,Matthew Wilson,Cambridge,2021,History,528,8,0,"Floor 2, Section B",Available
BK000882,978-4070518837,Principles of Computer Science,Nancy Rodriguez,Cengage,2023,Art,336,2,1,"Floor 2, Section B",Available
BK000883,978-7978564928,Introduction to Business,Andrew Hernandez,Cengage,2006,Art,408,1,8,"Floor 2, Section A",Reserved
BK000884,978-9314127067,Advanced Business,Laura Davis,Pearson,2008,Mathematics,220,8,1,"Floor 3, Section B",Checked Out
BK000885,978-1697120233,Principles of Literature,Sarah Johnson,Wiley,2017,Science,473,8,3,"Floor 2, Section C",Available
BK000886,978-5228430769,Introduction to Computer Science,Karen Allen,Cambridge,2020,Art,384,5,8,"Floor 2, Section A",Available
BK000887,978-8568168997,Principles of Art,Helen Anderson,Cengage,2012,Science,427,4,3,"Floor 1, Section A",Checked Out
BK000888,978-9993793265,Introduction to Literature,Michael Williams,Oxford,2009,Business,409,5,5,"Floor 2, Section A",Available
BK000889,978-1588964605,Introduction to Computer Science,Betty Flores,Wiley,2011,Literature,513,7,2,"Floor 2, Section A",Checked Out
BK000890,978-7056281625,Modern Science,Lisa Rodriguez,Oxford,2021,Literature,318,6,8,"Floor 3, Section B",Checked Out
BK000891,978-1774738114,Modern Mathematics,Edward Williams,Oxford,2009,Literature,432,8,8,"Floor 3, Section A",Available
BK000892,978-1423291060,Principles of Literature,William Thomas,McGraw-Hill,2007,Literature,390,7,5,"Floor 1, Section A",Available
BK000893,978-8832578086,Modern Science,Betty Nguyen,Cambridge,2007,Literature,490,2,6,"Floor 3, Section B",Reserved
BK000894,978-7879040708,Modern Art,Michael Garcia,Pearson,2015,Literature,429,4,8,"Floor 2, Section A",Reserved
BK000895,978-7375616512,Advanced History,Nancy Robinson,Oxford,2015,Science,313,7,2,"Floor 1, Section C",Available
BK000896,978-5622538245,Introduction to Literature,Jennifer Lopez,Oxford,2018,Science,244,3,3,"Floor 3, Section A",Checked Out
BK000897,978-6815192815,Modern History,Dorothy Nguyen,Pearson,2010,Science,288,1,6,"Floor 2, Section C",Available
BK000898,978-6873927568,Advanced History,Ronald Hill,Cengage,2014,Computer Science,362,4,8,"Floor 3, Section C",Reserved
BK000899,978-8616585927,Principles of History,Linda Smith,Oxford,2008,Computer Science,421,4,8,"Floor 3, Section B",Checked Out
BK000900,978-2323373040,Advanced Business,James Lopez,Wiley,2024,Mathematics,436,3,6,"Floor 1, Section A",Available
BK000901,978-5992833836,Principles of Mathematics,David Clark,Cengage,2010,Literature,232,3,0,"Floor 2, Section B",Available
